date,day_of_week,season,location,listing_type,base_price,demand_index,competitor_avg_price,occupancy_rate,event,customer_rating,lead_time,weather_score,final_price,discount_offered
2025-04-03,Thursday,Spring,New York,Hotel,492.94,0.2,406.91,97.72,Yes,4.1,27,0.48,503.7,12.9
2025-04-04,Friday,Spring,Los Angeles,Hostel,199.69,0.58,172.64,65.71,No,3.1,43,0.77,215.49,0.0
2025-04-05,Saturday,Spring,Boston,Hostel,377.25,0.65,447.56,96.1,Yes,3.4,34,0.56,508.65,0.0
2025-04-06,Sunday,Spring,Miami,Hotel,298.69,0.33,331.8,93.67,Yes,3.6,28,0.65,305.79,15.6
2025-04-07,Monday,Spring,San Francisco,Hotel,127.21,0.96,116.2,43.49,No,3.1,24,0.39,139.54,5.8
2025-04-08,Tuesday,Spring,New York,Hotel,478.67,0.72,546.75,67.89,Yes,3.4,10,0.61,618.28,0.0
2025-04-09,Wednesday,Spring,Miami,Airbnb,80.12,0.88,67.53,62.99,Yes,4.0,39,0.87,107.44,0.0
2025-04-10,Thursday,Spring,Austin,Airbnb,336.24,0.63,369.72,40.76,Yes,4.8,39,0.74,317.06,19.7
2025-04-11,Friday,Spring,New York,Airbnb,377.6,0.27,327.9,33.26,No,4.5,49,0.42,263.98,18.5
2025-04-12,Saturday,Spring,New York,Airbnb,217.24,0.58,175.88,98.31,No,4.6,52,0.95,255.68,0.0
2025-04-13,Sunday,Spring,Miami,Hotel,93.74,0.96,100.13,94.58,Yes,3.8,19,0.61,137.59,0.0
2025-04-14,Monday,Spring,Boston,Hostel,460.13,0.43,522.52,95.47,No,4.6,52,0.9,510.01,0.0
2025-04-15,Tuesday,Spring,New York,Hostel,264.35,0.93,219.79,53.13,No,4.4,6,0.84,312.3,0.0
2025-04-16,Wednesday,Spring,New York,Hostel,169.81,0.92,182.61,72.71,No,4.0,59,0.69,209.91,0.0
2025-04-17,Thursday,Spring,Seattle,Hotel,396.16,0.55,375.97,64.69,No,4.6,34,0.73,421.54,0.0
2025-04-18,Friday,Spring,Austin,Hotel,152.88,0.71,170.38,58.12,Yes,3.4,59,0.57,192.38,0.0
2025-04-19,Saturday,Spring,Boston,Hostel,234.57,0.72,195.69,87.5,No,4.1,21,0.49,281.6,0.0
2025-04-20,Sunday,Spring,Los Angeles,Hostel,323.79,0.78,341.4,79.95,Yes,4.2,28,0.55,437.72,0.0
2025-04-21,Monday,Spring,Chicago,Airbnb,349.81,0.94,379.43,32.82,No,4.3,14,0.87,324.91,17.4
2025-04-22,Tuesday,Spring,New York,Hostel,418.44,0.9,405.49,95.23,No,3.4,42,0.62,542.17,0.0
2025-04-23,Wednesday,Spring,Miami,Hostel,108.72,0.86,127.39,82.59,No,4.9,31,0.32,135.01,0.0
2025-04-24,Thursday,Spring,Los Angeles,Hostel,394.09,0.59,469.56,60.75,No,4.7,4,0.39,420.99,0.0
2025-04-25,Friday,Spring,Miami,Hostel,478.02,0.37,541.81,87.32,No,3.3,24,0.44,420.54,17.0
2025-04-26,Saturday,Spring,Miami,Hostel,318.61,0.23,357.38,96.99,No,3.1,55,0.63,301.14,8.5
2025-04-27,Sunday,Spring,San Francisco,Airbnb,88.74,0.73,77.18,94.04,No,3.6,30,0.38,108.63,0.0
2025-04-28,Monday,Spring,Los Angeles,Hostel,90.28,0.66,86.78,68.18,No,3.5,21,0.53,100.98,0.0
2025-04-29,Tuesday,Spring,Austin,Airbnb,130.94,0.55,121.44,90.63,No,5.0,12,0.76,149.52,0.0
2025-04-30,Wednesday,Spring,New York,Hotel,371.4,0.57,390.53,34.99,No,4.0,3,0.75,294.62,19.3
2025-05-01,Thursday,Spring,San Francisco,Hotel,187.06,0.88,203.41,87.34,No,4.4,22,0.57,236.45,0.0
2025-05-02,Friday,Spring,Chicago,Hostel,464.5,0.5,379.06,83.45,No,4.9,47,0.65,511.11,0.0
2025-05-03,Saturday,Spring,Los Angeles,Airbnb,431.83,0.4,465.24,68.28,No,3.6,59,0.99,438.24,0.0
2025-05-04,Sunday,Spring,Miami,Hostel,133.16,0.92,142.07,96.28,Yes,3.6,41,0.56,193.99,0.0
2025-05-05,Monday,Spring,New York,Airbnb,448.02,0.57,528.93,46.96,No,3.4,59,0.34,367.92,19.4
2025-05-06,Tuesday,Spring,Boston,Hotel,139.96,0.64,116.15,89.03,No,3.2,59,0.86,164.19,0.0
2025-05-07,Wednesday,Spring,Miami,Hostel,428.41,0.44,489.55,71.35,No,3.1,2,0.33,445.57,0.0
2025-05-08,Thursday,Spring,New York,Hotel,486.95,0.56,556.86,55.08,Yes,3.1,6,0.75,579.1,0.0
2025-05-09,Friday,Spring,Los Angeles,Airbnb,273.69,0.91,316.27,33.77,No,4.1,10,0.67,265.57,13.0
2025-05-10,Saturday,Spring,New York,Hotel,67.23,0.82,79.5,60.68,No,4.6,6,0.51,77.99,0.0
2025-05-11,Sunday,Spring,Boston,Hostel,448.04,0.67,411.58,88.52,No,5.0,30,0.3,530.28,0.0
2025-05-12,Monday,Spring,Boston,Hostel,463.47,0.86,497.39,36.61,No,4.6,31,0.98,418.48,18.2
2025-05-13,Tuesday,Spring,Seattle,Airbnb,416.92,0.85,472.68,60.4,Yes,4.6,15,0.86,550.83,0.0
2025-05-14,Wednesday,Spring,Miami,Airbnb,124.14,0.83,103.93,71.4,Yes,4.6,31,0.77,167.12,0.0
2025-05-15,Thursday,Spring,Los Angeles,Hostel,230.54,0.64,252.45,85.81,No,4.9,7,0.91,268.22,0.0
2025-05-16,Friday,Spring,San Francisco,Hostel,120.4,0.3,101.0,35.19,No,3.0,26,0.9,93.3,11.5
2025-05-17,Saturday,Spring,Miami,Hotel,299.84,0.37,334.75,92.18,Yes,4.0,52,0.69,324.58,11.6
2025-05-18,Sunday,Spring,Austin,Airbnb,335.29,0.92,352.38,34.26,No,4.1,55,0.68,340.84,9.3
2025-05-19,Monday,Spring,Miami,Hostel,142.56,0.61,116.37,98.27,No,4.7,31,0.35,169.48,0.0
2025-05-20,Tuesday,Spring,Miami,Hotel,398.78,0.95,454.9,55.38,No,4.1,27,0.42,477.0,0.0
2025-05-21,Wednesday,Spring,Los Angeles,Airbnb,483.19,0.93,570.63,50.37,No,4.0,32,0.64,566.84,0.0
2025-05-22,Thursday,Spring,Miami,Hotel,58.64,0.87,64.42,63.24,No,3.5,10,0.73,69.65,0.0
2025-05-23,Friday,Spring,Boston,Hotel,88.7,0.75,97.67,46.46,No,4.9,11,0.8,89.96,6.9
2025-05-24,Saturday,Spring,New York,Hotel,213.69,0.6,209.16,70.81,No,3.2,29,0.88,235.58,0.0
2025-05-25,Sunday,Spring,Chicago,Hotel,68.92,0.91,58.18,70.04,No,4.4,28,0.75,84.37,0.0
2025-05-26,Monday,Spring,Chicago,Airbnb,415.31,0.28,467.07,85.1,No,3.0,59,0.55,381.09,9.8
2025-05-27,Tuesday,Spring,San Francisco,Hotel,477.48,0.42,549.4,98.24,Yes,4.6,34,0.92,602.92,0.0
2025-05-28,Wednesday,Spring,Boston,Hotel,243.21,0.75,223.26,48.82,No,3.4,24,0.52,238.67,10.5
2025-05-29,Thursday,Spring,New York,Hostel,318.93,0.96,291.18,47.32,No,3.1,19,0.57,304.92,18.7
2025-05-30,Friday,Spring,Boston,Airbnb,161.56,0.81,159.48,37.5,No,3.6,41,0.51,164.3,6.4
2025-05-31,Saturday,Spring,San Francisco,Airbnb,426.27,0.52,480.85,51.87,Yes,4.0,48,0.47,496.01,0.0
2025-06-01,Sunday,Summer,Austin,Hotel,418.31,0.64,489.02,98.54,No,3.7,9,0.8,502.65,0.0
2025-06-02,Monday,Summer,Seattle,Hotel,387.02,0.58,310.2,82.75,No,4.8,27,0.65,437.43,0.0
2025-06-03,Tuesday,Summer,Miami,Hostel,412.51,0.48,384.76,43.8,Yes,5.0,44,0.97,409.65,11.6
2025-06-04,Wednesday,Summer,Chicago,Hostel,325.56,0.8,357.09,75.3,Yes,3.9,57,0.99,438.17,0.0
2025-06-05,Thursday,Summer,Chicago,Airbnb,299.38,0.48,354.5,57.31,No,3.5,16,0.58,303.55,0.0
2025-06-06,Friday,Summer,Austin,Hotel,157.5,0.23,179.08,59.33,No,3.7,47,0.55,126.93,12.4
2025-06-07,Saturday,Summer,Miami,Hotel,61.52,0.76,63.14,39.35,Yes,3.3,50,0.88,69.47,7.6
2025-06-08,Sunday,Summer,Miami,Airbnb,376.31,0.91,344.12,43.85,No,4.0,53,0.78,401.34,6.9
2025-06-09,Monday,Summer,Seattle,Airbnb,112.11,0.72,106.87,76.2,No,4.4,37,0.94,130.79,0.0
2025-06-10,Tuesday,Summer,San Francisco,Airbnb,192.94,0.4,191.18,55.85,Yes,3.4,15,0.33,217.55,0.0
2025-06-11,Wednesday,Summer,San Francisco,Airbnb,495.58,0.65,447.8,71.41,Yes,4.6,34,0.84,631.48,0.0
2025-06-12,Thursday,Summer,Boston,Airbnb,235.87,0.67,228.53,66.95,No,3.3,44,1.0,263.9,0.0
2025-06-13,Friday,Summer,Boston,Hotel,267.68,0.91,226.24,40.42,No,4.2,47,0.34,262.56,13.6
2025-06-14,Saturday,Summer,Chicago,Hotel,264.15,0.77,242.28,56.61,Yes,3.5,32,0.46,337.54,0.0
2025-06-15,Sunday,Summer,Chicago,Airbnb,313.75,0.99,357.52,55.44,No,3.6,27,0.6,380.37,0.0
2025-06-16,Monday,Summer,New York,Hotel,50.89,0.25,43.78,42.88,No,3.9,35,0.8,40.64,9.1
2025-06-17,Tuesday,Summer,New York,Airbnb,229.11,0.95,251.95,85.15,Yes,4.0,40,0.49,328.88,0.0
2025-06-18,Wednesday,Summer,New York,Hostel,166.1,0.68,192.89,44.96,No,4.2,18,0.99,164.31,6.4
2025-06-19,Thursday,Summer,Seattle,Hotel,195.66,0.85,204.46,69.31,No,4.5,4,0.88,234.39,0.0
2025-06-20,Friday,Summer,New York,Hotel,74.17,0.79,86.41,35.55,No,4.6,16,0.33,74.87,5.9
2025-06-21,Saturday,Summer,San Francisco,Hotel,165.46,0.31,157.02,42.12,No,3.7,12,0.88,130.8,12.2
2025-06-22,Sunday,Summer,Chicago,Airbnb,430.28,0.51,421.99,53.25,No,4.9,15,0.74,436.2,0.0
2025-06-23,Monday,Summer,Los Angeles,Hotel,268.83,0.33,264.47,98.54,Yes,4.3,50,0.88,310.55,5.9
2025-06-24,Tuesday,Summer,San Francisco,Airbnb,328.9,0.83,382.38,65.44,No,4.5,55,0.53,387.55,0.0
2025-06-25,Wednesday,Summer,Chicago,Airbnb,382.0,0.3,420.24,41.28,No,3.6,57,0.42,274.53,19.6
2025-06-26,Thursday,Summer,San Francisco,Hostel,372.1,0.27,323.1,90.58,No,4.9,15,0.86,327.99,14.4
2025-06-27,Friday,Summer,San Francisco,Airbnb,453.62,0.68,512.85,42.31,No,3.5,49,0.67,423.0,11.1
2025-06-28,Saturday,Summer,Chicago,Hotel,257.23,0.23,301.04,32.14,No,4.5,58,0.7,191.95,11.0
2025-06-29,Sunday,Summer,Austin,Hotel,367.31,0.22,417.48,54.36,No,4.6,57,0.91,309.8,6.4
2025-06-30,Monday,Summer,Miami,Hostel,120.82,0.85,111.3,84.01,No,3.7,51,0.55,150.06,0.0
2025-07-01,Tuesday,Summer,San Francisco,Airbnb,115.12,0.26,108.21,36.44,No,3.9,58,0.31,88.66,10.8
2025-07-02,Wednesday,Summer,Boston,Airbnb,60.63,0.46,57.73,48.07,Yes,3.5,0,0.45,60.88,11.0
2025-07-03,Thursday,Summer,Los Angeles,Airbnb,305.91,0.81,283.86,48.99,No,4.5,25,0.42,277.42,19.1
2025-07-04,Friday,Summer,San Francisco,Airbnb,498.89,0.4,444.1,88.53,No,4.8,37,0.73,536.6,0.0
2025-07-05,Saturday,Summer,Chicago,Airbnb,278.06,0.59,288.35,56.07,No,4.3,3,0.5,293.13,0.0
2025-07-06,Sunday,Summer,Boston,Hostel,103.33,0.52,102.49,76.34,No,3.4,51,0.46,112.32,0.0
2025-07-07,Monday,Summer,Boston,Hotel,479.38,0.93,488.23,44.4,No,4.8,18,0.43,515.02,7.0
2025-07-08,Tuesday,Summer,Seattle,Airbnb,297.9,0.9,345.22,84.99,Yes,4.2,51,0.33,421.52,0.0
2025-07-09,Wednesday,Summer,New York,Hotel,124.31,0.93,137.55,61.53,No,4.0,14,0.53,149.99,0.0
2025-07-10,Thursday,Summer,Seattle,Airbnb,94.69,0.9,104.68,57.33,Yes,4.7,54,0.38,126.13,0.0
2025-07-11,Friday,Summer,Los Angeles,Airbnb,367.98,0.24,440.55,77.75,No,4.9,26,0.53,308.81,14.3
2025-07-12,Saturday,Summer,San Francisco,Hostel,192.43,0.53,185.01,53.51,No,4.8,43,0.56,196.77,0.0
2025-07-13,Sunday,Summer,Miami,Hotel,434.31,0.22,439.54,88.56,No,3.1,34,0.87,381.86,12.4
2025-07-14,Monday,Summer,Chicago,Hotel,110.99,0.42,96.89,69.87,Yes,4.3,36,0.46,130.7,0.0
2025-07-15,Tuesday,Summer,Austin,Hostel,303.01,0.63,252.36,95.24,Yes,4.4,56,0.56,405.34,0.0
2025-07-16,Wednesday,Summer,Boston,Hotel,385.25,0.24,322.01,64.62,No,4.2,24,0.31,333.84,7.8
2025-07-17,Thursday,Summer,Chicago,Hostel,107.61,0.55,89.42,45.41,No,3.2,54,1.0,94.75,12.5
2025-07-18,Friday,Summer,New York,Hostel,244.83,0.87,241.15,82.93,No,5.0,8,0.91,305.25,0.0
2025-07-19,Saturday,Summer,Austin,Airbnb,404.83,0.97,398.38,51.87,No,4.9,28,0.36,483.21,0.0
2025-07-20,Sunday,Summer,Chicago,Airbnb,274.79,0.89,259.64,34.57,No,4.6,3,0.64,286.64,6.0
2025-07-21,Monday,Summer,New York,Airbnb,449.88,0.8,418.96,71.83,Yes,4.4,20,0.88,600.81,0.0
2025-07-22,Tuesday,Summer,Seattle,Hotel,336.02,0.64,367.2,54.82,No,3.7,12,0.92,359.7,0.0
2025-07-23,Wednesday,Summer,Boston,Hotel,241.14,0.73,215.62,82.58,No,4.2,4,0.45,286.89,0.0
2025-07-24,Thursday,Summer,San Francisco,Hotel,481.2,0.49,395.89,66.48,Yes,3.4,43,0.98,575.25,0.0
2025-07-25,Friday,Summer,Chicago,Hostel,342.38,0.46,279.74,99.17,No,4.2,28,0.83,387.41,0.0
2025-07-26,Saturday,Summer,Chicago,Hotel,73.1,0.98,79.99,92.8,No,3.9,38,0.44,96.52,0.0
2025-07-27,Sunday,Summer,Chicago,Hotel,395.78,0.93,323.86,90.19,Yes,3.9,1,0.64,570.94,0.0
2025-07-28,Monday,Summer,Los Angeles,Hostel,426.48,0.38,409.27,61.23,No,4.2,47,0.78,351.02,16.5
2025-07-29,Tuesday,Summer,Seattle,Hotel,124.37,0.23,122.81,53.99,No,4.6,47,0.59,97.48,13.3
2025-07-30,Wednesday,Summer,Seattle,Hotel,380.29,0.58,428.66,87.31,No,3.0,31,0.8,435.03,0.0
2025-07-31,Thursday,Summer,San Francisco,Hotel,66.85,0.9,55.22,61.94,Yes,3.3,32,0.5,89.97,0.0
2025-08-01,Friday,Summer,Miami,Hotel,140.95,0.8,113.22,58.51,Yes,4.7,4,0.47,182.6,0.0
2025-08-02,Saturday,Summer,New York,Hostel,498.43,0.98,516.74,44.63,No,3.5,16,0.99,488.81,16.6
2025-08-03,Sunday,Summer,Chicago,Hotel,178.68,0.82,209.3,50.66,No,4.6,13,0.83,201.9,0.0
2025-08-04,Monday,Summer,Chicago,Airbnb,273.75,0.31,278.39,38.01,Yes,4.8,18,0.72,240.12,15.5
2025-08-05,Tuesday,Summer,Seattle,Hotel,360.17,0.64,333.61,59.52,No,3.8,50,0.4,390.63,0.0
2025-08-06,Wednesday,Summer,San Francisco,Hostel,220.34,0.47,251.34,70.06,No,3.4,18,0.97,230.96,0.0
2025-08-07,Thursday,Summer,Austin,Airbnb,257.87,0.85,265.66,87.65,Yes,4.5,7,0.99,361.78,0.0
2025-08-08,Friday,Summer,Los Angeles,Hotel,88.88,0.86,74.55,48.73,Yes,4.0,53,0.34,101.6,11.4
2025-08-09,Saturday,Summer,Chicago,Airbnb,463.24,0.55,422.02,73.29,No,4.5,4,0.57,504.87,0.0
2025-08-10,Sunday,Summer,Boston,Hostel,214.03,0.54,243.37,63.78,No,3.6,15,0.65,226.3,0.0
2025-08-11,Monday,Summer,Boston,Hotel,361.32,0.61,347.93,32.4,Yes,3.3,5,0.55,375.64,8.9
2025-08-12,Tuesday,Summer,Los Angeles,Hostel,198.98,0.83,223.12,37.26,No,4.0,19,0.74,201.53,7.4
2025-08-13,Wednesday,Summer,San Francisco,Airbnb,282.36,0.81,303.13,60.71,No,3.2,43,0.72,326.44,0.0
2025-08-14,Thursday,Summer,San Francisco,Hotel,151.72,0.9,134.47,79.95,No,4.6,14,0.73,189.63,0.0
2025-08-15,Friday,Summer,Los Angeles,Airbnb,396.01,0.39,346.54,44.19,Yes,4.9,9,0.76,351.33,18.5
2025-08-16,Saturday,Summer,Miami,Hostel,96.39,0.32,91.7,99.6,No,3.4,38,0.59,92.79,10.6
2025-08-17,Sunday,Summer,San Francisco,Airbnb,226.36,0.88,256.84,86.39,No,4.5,53,0.56,285.48,0.0
2025-08-18,Monday,Summer,Boston,Hotel,72.96,0.25,84.75,32.99,No,4.5,28,0.43,54.63,11.8
2025-08-19,Tuesday,Summer,Los Angeles,Hotel,338.75,0.92,342.39,95.55,Yes,3.4,45,0.89,492.76,0.0
2025-08-20,Wednesday,Summer,Chicago,Hostel,155.0,0.83,148.82,99.97,Yes,3.2,5,0.46,221.95,0.0
2025-08-21,Thursday,Summer,Los Angeles,Airbnb,236.93,0.22,229.21,56.9,No,4.9,49,0.72,180.42,16.2
2025-08-22,Friday,Summer,Chicago,Hostel,175.67,0.96,166.17,60.38,No,3.8,56,0.79,213.46,0.0
2025-08-23,Saturday,Summer,Miami,Hotel,75.03,0.35,62.98,56.47,No,4.6,44,0.96,60.54,15.9
2025-08-24,Sunday,Summer,Miami,Hostel,136.23,0.32,156.45,97.4,No,4.2,6,0.43,137.63,5.6
2025-08-25,Monday,Summer,Los Angeles,Airbnb,182.84,0.84,214.9,70.1,No,3.2,58,0.31,218.73,0.0
2025-08-26,Tuesday,Summer,San Francisco,Airbnb,374.56,0.36,354.82,58.17,No,3.1,52,0.93,336.65,7.2
2025-08-27,Wednesday,Summer,Miami,Hostel,398.92,0.94,462.51,79.48,Yes,4.1,33,0.64,564.25,0.0
2025-08-28,Thursday,Summer,Seattle,Hostel,196.61,0.96,182.29,52.46,No,3.3,30,0.48,234.24,0.0
2025-08-29,Friday,Summer,Miami,Airbnb,315.76,0.73,354.52,71.3,Yes,4.5,35,0.73,412.35,0.0
2025-08-30,Saturday,Summer,Austin,Hostel,426.46,0.21,500.84,38.26,No,4.8,2,0.39,343.51,5.1
2025-08-31,Sunday,Summer,Austin,Hostel,189.93,0.4,175.29,98.15,Yes,4.1,42,0.57,238.26,0.0
2025-09-01,Monday,Fall,Los Angeles,Hostel,107.33,0.48,97.39,80.62,No,3.3,8,0.73,116.33,0.0
2025-09-02,Tuesday,Fall,Miami,Hostel,267.16,0.49,267.96,67.81,No,3.5,1,0.94,280.37,0.0
2025-09-03,Wednesday,Fall,New York,Hotel,136.61,0.47,161.51,37.45,Yes,4.2,13,0.94,141.45,5.9
2025-09-04,Thursday,Fall,Boston,Airbnb,399.56,0.81,423.69,38.48,Yes,5.0,56,0.74,397.17,19.8
2025-09-05,Friday,Fall,San Francisco,Hostel,425.09,0.75,468.68,88.75,No,3.9,14,0.98,517.02,0.0
2025-09-06,Saturday,Fall,Los Angeles,Hotel,446.94,0.99,461.68,77.1,No,3.5,4,0.85,570.88,0.0
2025-09-07,Sunday,Fall,Chicago,Hostel,423.84,0.22,503.94,72.99,No,4.6,25,0.54,367.47,9.4
2025-09-08,Monday,Fall,Miami,Airbnb,81.47,0.63,69.86,69.73,No,4.2,24,0.91,90.53,0.0
2025-09-09,Tuesday,Fall,Chicago,Hostel,453.63,0.99,370.29,33.71,No,3.4,26,0.73,487.07,6.4
2025-09-10,Wednesday,Fall,New York,Hotel,156.42,0.6,148.06,52.4,Yes,3.9,41,0.83,187.27,0.0
2025-09-11,Thursday,Fall,Miami,Hostel,354.33,0.3,318.03,31.08,No,4.2,21,0.48,268.86,12.1
2025-09-12,Friday,Fall,Miami,Airbnb,290.77,0.88,297.63,47.69,No,4.1,26,0.44,281.01,15.6
2025-09-13,Saturday,Fall,Austin,Hostel,90.93,0.33,90.49,58.03,Yes,4.6,37,0.89,83.98,16.5
2025-09-14,Sunday,Fall,Austin,Airbnb,296.09,0.91,279.32,64.48,Yes,4.3,38,0.77,401.92,0.0
2025-09-15,Monday,Fall,Seattle,Airbnb,276.28,0.28,236.62,82.51,Yes,4.6,24,0.78,297.61,7.1
2025-09-16,Tuesday,Fall,Boston,Airbnb,489.31,0.81,468.32,71.53,Yes,3.0,49,0.49,654.99,0.0
2025-09-17,Wednesday,Fall,Miami,Airbnb,82.35,0.81,76.74,69.73,Yes,4.7,3,0.52,109.79,0.0
2025-09-18,Thursday,Fall,Austin,Airbnb,490.23,0.33,403.22,52.39,No,3.4,51,0.72,397.33,13.7
2025-09-19,Friday,Fall,Boston,Hostel,443.07,0.48,397.38,63.36,No,4.4,38,0.4,457.28,0.0
2025-09-20,Saturday,Fall,Los Angeles,Airbnb,206.55,0.25,226.32,91.81,No,3.1,25,0.35,195.7,7.6
2025-09-21,Sunday,Fall,Austin,Hotel,126.98,0.84,144.21,59.35,Yes,4.9,49,0.35,166.86,0.0
2025-09-22,Monday,Fall,New York,Hostel,479.0,0.32,533.5,66.88,No,4.5,27,0.68,423.77,9.6
2025-09-23,Tuesday,Fall,Chicago,Airbnb,253.05,0.45,258.22,49.11,No,3.9,10,0.33,205.76,16.8
2025-09-24,Wednesday,Fall,Seattle,Hotel,450.18,0.69,447.01,90.27,No,3.5,14,0.54,538.78,0.0
2025-09-25,Thursday,Fall,Chicago,Hotel,190.28,0.57,173.38,88.15,No,4.1,23,0.75,217.39,0.0
2025-09-26,Friday,Fall,Boston,Hotel,79.47,0.47,72.3,30.11,No,4.4,37,0.34,59.83,18.9
2025-09-27,Saturday,Fall,Chicago,Hotel,314.22,0.77,306.18,63.17,No,4.1,39,0.96,360.57,0.0
2025-09-28,Sunday,Fall,San Francisco,Airbnb,328.48,0.69,348.59,62.39,Yes,3.3,29,0.43,414.93,0.0
2025-09-29,Monday,Fall,Seattle,Hotel,103.44,0.56,88.02,59.11,No,5.0,31,0.57,108.75,0.0
2025-09-30,Tuesday,Fall,Chicago,Hotel,213.58,0.23,214.39,44.61,No,3.3,47,0.56,150.77,19.4
2025-10-01,Wednesday,Fall,Chicago,Hostel,170.39,0.54,180.69,57.47,No,3.0,23,0.55,176.93,0.0
2025-10-02,Thursday,Fall,Chicago,Hotel,105.83,0.72,115.0,41.17,Yes,4.2,36,0.95,108.72,15.2
2025-10-03,Friday,Fall,Seattle,Airbnb,296.89,0.85,355.47,47.58,No,3.7,21,0.7,292.58,13.0
2025-10-04,Saturday,Fall,San Francisco,Hostel,376.77,0.47,311.92,59.23,Yes,4.1,6,0.76,439.2,0.0
2025-10-05,Sunday,Fall,Los Angeles,Hotel,135.27,0.22,125.3,38.71,Yes,4.8,49,0.79,115.59,14.9
2025-10-06,Monday,Fall,Boston,Airbnb,371.29,0.62,405.4,65.87,No,3.8,59,0.98,406.79,0.0
2025-10-07,Tuesday,Fall,San Francisco,Hotel,338.81,0.28,314.27,59.38,Yes,4.5,59,0.48,300.28,18.7
2025-10-08,Wednesday,Fall,New York,Hotel,438.43,0.55,466.44,65.57,Yes,3.4,47,0.52,533.44,0.0
2025-10-09,Thursday,Fall,New York,Hostel,243.06,0.41,226.25,53.09,Yes,4.7,32,0.51,273.02,0.0
2025-10-10,Friday,Fall,Austin,Hotel,207.18,0.47,176.27,82.15,Yes,3.7,31,0.43,255.75,0.0
2025-10-11,Saturday,Fall,Austin,Airbnb,494.66,1.0,405.8,76.74,No,4.6,19,0.38,633.27,0.0
2025-10-12,Sunday,Fall,Seattle,Hostel,288.89,0.49,326.92,69.42,No,3.2,14,0.67,304.57,0.0
2025-10-13,Monday,Fall,Los Angeles,Hotel,119.63,0.5,137.89,31.09,Yes,3.4,52,0.48,122.29,6.5
2025-10-14,Tuesday,Fall,Los Angeles,Airbnb,431.7,0.33,488.63,54.85,Yes,3.9,15,0.37,403.79,14.7
2025-10-15,Wednesday,Fall,New York,Airbnb,148.2,0.58,169.56,87.73,No,3.3,15,0.47,169.72,0.0
2025-10-16,Thursday,Fall,Seattle,Hostel,300.37,0.57,297.02,38.29,No,3.9,33,0.34,277.65,6.9
2025-10-17,Friday,Fall,Los Angeles,Airbnb,415.42,0.56,488.21,37.91,No,3.3,8,0.46,364.77,11.1
2025-10-18,Saturday,Fall,Chicago,Airbnb,355.89,0.66,356.71,87.01,Yes,4.4,3,0.84,471.56,0.0
2025-10-19,Sunday,Fall,Seattle,Hotel,403.97,0.55,354.46,74.09,No,4.7,8,0.82,441.24,0.0
2025-10-20,Monday,Fall,Miami,Hotel,68.07,0.85,75.1,64.96,No,3.8,25,0.5,80.65,0.0
2025-10-21,Tuesday,Fall,Miami,Hotel,192.81,0.94,164.55,83.48,Yes,4.8,21,0.35,275.03,0.0
2025-10-22,Wednesday,Fall,New York,Hostel,188.22,0.55,222.21,60.11,Yes,3.2,24,0.57,225.93,0.0
2025-10-23,Thursday,Fall,Chicago,Hostel,106.0,0.59,116.74,58.66,No,4.7,24,1.0,112.57,0.0
2025-10-24,Friday,Fall,Boston,Hotel,250.43,0.73,216.9,89.45,No,3.5,27,0.43,303.11,0.0
2025-10-25,Saturday,Fall,San Francisco,Hotel,439.39,0.99,493.65,80.76,No,3.0,41,0.72,566.06,0.0
2025-10-26,Sunday,Fall,Boston,Airbnb,211.22,0.38,235.07,57.02,No,3.1,40,0.63,194.43,5.4
2025-10-27,Monday,Fall,Los Angeles,Hotel,336.17,0.83,289.91,92.38,No,3.4,15,0.62,423.29,0.0
2025-10-28,Tuesday,Fall,New York,Airbnb,280.87,0.94,247.72,62.5,Yes,4.6,4,0.9,382.97,0.0
2025-10-29,Wednesday,Fall,Austin,Airbnb,493.3,0.68,473.67,46.81,Yes,3.5,8,0.44,544.26,9.0
2025-10-30,Thursday,Fall,Los Angeles,Hostel,364.59,0.93,311.43,63.08,No,3.6,24,0.4,441.61,0.0
2025-10-31,Friday,Fall,Los Angeles,Hostel,145.07,0.91,161.23,44.12,No,3.5,35,0.76,139.36,16.2
2025-11-01,Saturday,Fall,New York,Hostel,210.84,0.34,224.15,94.34,No,5.0,44,0.78,210.29,6.7
2025-11-02,Sunday,Fall,Seattle,Airbnb,327.29,0.44,353.67,39.93,No,4.3,0,0.71,284.48,8.1
2025-11-03,Monday,Fall,Miami,Hostel,54.64,0.96,64.0,84.2,No,3.9,43,0.57,70.3,0.0
2025-11-04,Tuesday,Fall,Chicago,Airbnb,495.03,0.48,412.75,51.24,Yes,3.2,47,0.39,567.17,0.0
2025-11-05,Wednesday,Fall,Miami,Hostel,247.79,0.82,204.92,69.42,Yes,3.1,11,0.9,331.11,0.0
2025-11-06,Thursday,Fall,San Francisco,Airbnb,219.08,0.3,182.5,74.72,No,4.0,25,0.83,192.97,11.4
2025-11-07,Friday,Fall,Austin,Hotel,464.11,0.98,410.35,69.27,No,4.1,21,0.93,580.05,0.0
2025-11-08,Saturday,Fall,Austin,Hotel,225.85,0.97,231.57,60.38,No,4.1,34,0.32,275.34,0.0
2025-11-09,Sunday,Fall,Austin,Airbnb,237.02,0.32,241.27,30.63,No,3.9,18,0.88,166.39,19.3
2025-11-10,Monday,Fall,Chicago,Hotel,374.67,0.3,368.86,89.97,No,4.0,25,0.61,342.48,12.1
